CMDLINE /usr/local/opt/python/bin/python3.7 simpleProgram.py
MEM 20.214844 1551474054.0276
MEM 20.214844 1551474054.1326
MEM 20.214844 1551474054.2348
MEM 20.214844 1551474054.3369
MEM 20.214844 1551474054.4393
MEM 20.214844 1551474054.5441
MEM 20.218750 1551474054.6476
MEM 20.253906 1551474054.7482
MEM 20.296875 1551474054.8501
MEM 20.335938 1551474054.9522
MEM 20.371094 1551474055.0550
MEM 20.417969 1551474055.1562
MEM 20.460938 1551474055.2572
MEM 20.492188 1551474055.3600
MEM 20.503906 1551474055.4653
MEM 20.503906 1551474055.5664
MEM 20.503906 1551474055.6666
MEM 20.503906 1551474055.7668
MEM 20.503906 1551474055.8721
MEM 20.503906 1551474055.9725
MEM 20.503906 1551474056.0735
MEM 20.503906 1551474056.1739
MEM 20.503906 1551474056.2790
MEM 20.503906 1551474056.3816
MEM 20.503906 1551474056.4861
MEM 20.503906 1551474056.5864
MEM 20.503906 1551474056.6896
MEM 20.503906 1551474056.7907
MEM 20.503906 1551474056.8928
MEM 20.503906 1551474056.9940
MEM 20.503906 1551474057.0943
MEM 20.503906 1551474057.1979
MEM 20.503906 1551474057.3005
MEM 20.503906 1551474057.4014
MEM 20.503906 1551474057.5021
MEM 20.519531 1551474057.6030
MEM 20.550781 1551474057.7061
MEM 20.585938 1551474057.8078
MEM 20.628906 1551474057.9094
MEM 20.671875 1551474058.0098
MEM 20.710938 1551474058.1104
MEM 20.757812 1551474058.2154
MEM 20.789062 1551474058.3157
MEM 20.789062 1551474058.4170
MEM 20.789062 1551474058.5221
MEM 20.789062 1551474058.6231
MEM 20.789062 1551474058.7267
MEM 20.789062 1551474058.8291
MEM 20.789062 1551474058.9311
MEM 20.789062 1551474059.0318
MEM 20.789062 1551474059.1350
MEM 20.789062 1551474059.2352
MEM 20.789062 1551474059.3363
MEM 20.789062 1551474059.4367
MEM 20.789062 1551474059.5404
MEM 20.789062 1551474059.6438
MEM 20.789062 1551474059.7473
MEM 20.789062 1551474059.8478
MEM 20.789062 1551474059.9482
MEM 20.789062 1551474060.0534
MEM 20.789062 1551474060.1559
MEM 20.789062 1551474060.2581
MEM 20.789062 1551474060.3850
MEM 20.789062 1551474060.4886
MEM 20.410156 1551474060.5899
MEM 20.410156 1551474060.6939
MEM 20.410156 1551474060.7969
MEM 20.335938 1551474060.9013
MEM 20.347656 1551474061.0063
MEM 19.476562 1551474061.1068
MEM 19.511719 1551474061.2083
MEM 19.550781 1551474061.3092
MEM 19.589844 1551474061.4122
MEM 19.628906 1551474061.5151
MEM 19.671875 1551474061.6178
MEM 19.027344 1551474061.7190
MEM 19.027344 1551474061.8237
MEM 19.027344 1551474061.9241
MEM 18.664062 1551474062.0244
MEM 18.664062 1551474062.1258
MEM 18.664062 1551474062.2309
MEM 18.664062 1551474062.3377
MEM 18.203125 1551474062.4398
MEM 17.964844 1551474062.5439
MEM 17.964844 1551474062.6443
MEM 17.964844 1551474062.7483
MEM 17.964844 1551474062.8495
MEM 17.964844 1551474062.9547
MEM 16.652344 1551474063.0560
MEM 16.652344 1551474063.1607
MEM 16.652344 1551474063.2614
MEM 15.359375 1551474063.3643
MEM 14.320312 1551474063.4673
MEM 14.320312 1551474063.5717
MEM 14.320312 1551474063.6763
MEM 14.320312 1551474063.7805
MEM 14.320312 1551474063.8820
MEM 14.320312 1551474063.9865
MEM 14.320312 1551474064.0895
MEM 14.320312 1551474064.1940
MEM 14.320312 1551474064.2946
MEM 14.320312 1551474064.3992
MEM 14.320312 1551474064.5032
MEM 14.320312 1551474064.6059
MEM 14.320312 1551474064.7095
MEM 14.320312 1551474064.8099
MEM 14.320312 1551474064.9109
MEM 14.320312 1551474065.0115
MEM 14.320312 1551474065.1134
MEM 14.320312 1551474065.2151
MEM 14.320312 1551474065.3186
MEM 14.347656 1551474065.4213
MEM 14.386719 1551474065.5220
MEM 14.433594 1551474065.6232
MEM 14.476562 1551474065.7237
MEM 14.515625 1551474065.8239
MEM 14.558594 1551474065.9286
MEM 14.597656 1551474066.0291
MEM 14.605469 1551474066.1328
MEM 14.605469 1551474066.2332
MEM 14.605469 1551474066.3365
MEM 14.605469 1551474066.4394
MEM 14.605469 1551474066.5406
MEM 14.605469 1551474066.6438
MEM 14.605469 1551474066.7447
MEM 14.605469 1551474066.8458
MEM 14.605469 1551474066.9501
MEM 14.605469 1551474067.0526
MEM 14.605469 1551474067.1540
MEM 14.605469 1551474067.2562
MEM 14.605469 1551474067.3568
MEM 14.605469 1551474067.4607
MEM 14.605469 1551474067.5609
MEM 14.605469 1551474067.6623
MEM 14.605469 1551474067.7628
MEM 14.605469 1551474067.8674
MEM 14.605469 1551474067.9691
MEM 14.605469 1551474068.0741
MEM 14.605469 1551474068.1745
MEM 14.605469 1551474068.2790
MEM 14.605469 1551474068.3794
MEM 14.609375 1551474068.4797
MEM 14.609375 1551474068.5813
MEM 14.609375 1551474068.6853
MEM 14.609375 1551474068.7899
MEM 14.609375 1551474068.8919
MEM 14.609375 1551474068.9946
MEM 14.609375 1551474069.0949
MEM 14.609375 1551474069.1998
MEM 14.609375 1551474069.3022
MEM 14.609375 1551474069.4055
MEM 14.644531 1551474069.5079
MEM 14.687500 1551474069.6092
MEM 14.730469 1551474069.7121
MEM 14.765625 1551474069.8148
MEM 14.804688 1551474069.9175
MEM 14.843750 1551474070.0213
MEM 14.886719 1551474070.1266
MEM 14.890625 1551474070.2279
MEM 14.890625 1551474070.3295
MEM 14.890625 1551474070.4329
MEM 14.890625 1551474070.5368
MEM 14.890625 1551474070.6377
MEM 14.890625 1551474070.7398
MEM 14.890625 1551474070.8428
MEM 14.890625 1551474070.9443
MEM 14.890625 1551474071.0485
MEM 14.890625 1551474071.1492
MEM 14.890625 1551474071.2509
MEM 14.890625 1551474071.3511
MEM 14.890625 1551474071.4515
MEM 14.890625 1551474071.5525
MEM 14.890625 1551474071.6531
MEM 14.890625 1551474071.7554
MEM 14.890625 1551474071.8574
MEM 14.890625 1551474071.9582
MEM 14.890625 1551474072.0619
MEM 14.890625 1551474072.1663
MEM 14.890625 1551474072.2714
MEM 14.890625 1551474072.3725
MEM 14.890625 1551474072.4735
MEM 14.890625 1551474072.5738
MEM 14.890625 1551474072.6758
MEM 14.890625 1551474072.7800
MEM 14.890625 1551474072.8810
MEM 14.890625 1551474072.9837
MEM 14.890625 1551474073.0841
MEM 14.890625 1551474073.1984
MEM 14.890625 1551474073.2997
MEM 14.890625 1551474073.4011
MEM 14.890625 1551474073.5052
MEM 14.890625 1551474073.6055
MEM 14.890625 1551474073.7084
MEM 14.890625 1551474073.8110
MEM 14.890625 1551474073.9131
MEM 14.906250 1551474074.0157
MEM 14.933594 1551474074.1159
MEM 14.972656 1551474074.2174
MEM 15.011719 1551474074.3217
MEM 15.039062 1551474074.4275
MEM 15.070312 1551474074.5317
MEM 15.105469 1551474074.6358
MEM 15.128906 1551474074.7407
MEM 15.156250 1551474074.8451
MEM 15.175781 1551474074.9499
MEM 15.175781 1551474075.0543
MEM 15.175781 1551474075.1597
MEM 15.175781 1551474075.2638
MEM 15.175781 1551474075.3676
MEM 15.175781 1551474075.4722
MEM 15.175781 1551474075.5766
MEM 15.175781 1551474075.6816
MEM 15.175781 1551474075.7856
MEM 15.175781 1551474075.8903
MEM 15.175781 1551474075.9949
MEM 15.175781 1551474076.0993
MEM 15.175781 1551474076.2038
MEM 15.175781 1551474076.3082
MEM 15.175781 1551474076.4130
MEM 15.175781 1551474076.5170
MEM 15.175781 1551474076.6216
MEM 15.175781 1551474076.7280
MEM 15.175781 1551474076.8307
MEM 15.175781 1551474076.9351
MEM 15.175781 1551474077.0396
MEM 15.175781 1551474077.1447
MEM 15.175781 1551474077.2475
MEM 15.175781 1551474077.3494
MEM 15.175781 1551474077.4497
MEM 15.175781 1551474077.5526
MEM 15.175781 1551474077.6556
MEM 15.175781 1551474077.7565
MEM 15.175781 1551474077.8574
MEM 15.175781 1551474077.9582
MEM 15.175781 1551474078.0617
MEM 15.175781 1551474078.1623
MEM 15.175781 1551474078.2629
MEM 15.175781 1551474078.3657
MEM 15.175781 1551474078.4660
MEM 15.175781 1551474078.5663
MEM 15.175781 1551474078.6671
MEM 15.175781 1551474078.7696
MEM 15.175781 1551474078.8743
MEM 15.175781 1551474078.9801
MEM 15.175781 1551474079.0830
MEM 15.199219 1551474079.1874
MEM 15.234375 1551474079.2883
MEM 15.273438 1551474079.3918
MEM 15.312500 1551474079.4958
MEM 15.351562 1551474079.5961
MEM 15.394531 1551474079.6976
MEM 15.433594 1551474079.7997
MEM 15.460938 1551474079.9002
MEM 15.460938 1551474080.0035
MEM 15.460938 1551474080.1068
MEM 15.460938 1551474080.2071
MEM 15.460938 1551474080.3080
MEM 15.460938 1551474080.4089
MEM 15.460938 1551474080.5123
MEM 15.460938 1551474080.6162
MEM 15.460938 1551474080.7165
MEM 15.460938 1551474080.8217
MEM 15.460938 1551474080.9236
MEM 15.460938 1551474081.0266
MEM 15.460938 1551474081.1298
MEM 15.460938 1551474081.2314
MEM 15.460938 1551474081.3353
MEM 15.460938 1551474081.4400
MEM 15.460938 1551474081.5444
MEM 15.460938 1551474081.6489
MEM 15.460938 1551474081.7532
MEM 15.460938 1551474081.8580
MEM 15.460938 1551474081.9586
MEM 15.460938 1551474082.0588
MEM 15.460938 1551474082.1598
MEM 15.460938 1551474082.2640
MEM 15.460938 1551474082.3646
MEM 15.460938 1551474082.4664
MEM 15.460938 1551474082.5678
MEM 15.460938 1551474082.6700
MEM 15.460938 1551474082.7737
MEM 15.460938 1551474082.8754
MEM 15.460938 1551474082.9762
MEM 15.460938 1551474083.0809
MEM 15.460938 1551474083.1837
MEM 15.460938 1551474083.2866
MEM 15.460938 1551474083.3870
MEM 15.460938 1551474083.4891
MEM 15.460938 1551474083.5895
MEM 15.460938 1551474083.6950
MEM 15.460938 1551474083.7977
MEM 15.460938 1551474083.9012
MEM 15.460938 1551474084.0039
MEM 15.460938 1551474084.1049
MEM 15.460938 1551474084.2052
MEM 15.460938 1551474084.3054
MEM 15.488281 1551474084.4060
MEM 15.527344 1551474084.5096
MEM 15.562500 1551474084.6101
MEM 15.605469 1551474084.7139
MEM 15.636719 1551474084.8183
MEM 15.679688 1551474084.9225
MEM 15.718750 1551474085.0234
MEM 15.750000 1551474085.1251
MEM 15.750000 1551474085.2279
MEM 15.750000 1551474085.3314
MEM 15.750000 1551474085.4338
MEM 15.750000 1551474085.5339
MEM 15.750000 1551474085.6363
MEM 15.750000 1551474085.7390
MEM 15.750000 1551474085.8434
MEM 15.750000 1551474085.9458
MEM 15.750000 1551474086.0496
MEM 15.750000 1551474086.1535
MEM 15.750000 1551474086.2583
MEM 15.750000 1551474086.3595
MEM 15.750000 1551474086.4647
MEM 15.750000 1551474086.5660
MEM 15.750000 1551474086.6684
MEM 15.750000 1551474086.7728
MEM 15.750000 1551474086.8738
MEM 15.750000 1551474086.9779
MEM 15.750000 1551474087.0781
MEM 15.750000 1551474087.1784
MEM 15.750000 1551474087.2822
MEM 15.750000 1551474087.3848
MEM 15.750000 1551474087.4873
MEM 15.750000 1551474087.5897
MEM 15.750000 1551474087.6924
MEM 15.750000 1551474087.7952
MEM 15.750000 1551474087.8960
MEM 15.750000 1551474087.9969
MEM 15.750000 1551474088.0972
MEM 15.750000 1551474088.1985
MEM 15.750000 1551474088.3016
MEM 15.750000 1551474088.4027
MEM 15.750000 1551474088.5030
MEM 15.750000 1551474088.6035
MEM 15.750000 1551474088.7078
MEM 15.750000 1551474088.8124
MEM 15.750000 1551474088.9174
MEM 15.750000 1551474089.0182
MEM 15.750000 1551474089.1229
MEM 15.750000 1551474089.2246
MEM 15.750000 1551474089.3255
MEM 15.750000 1551474089.4277
MEM 15.750000 1551474089.5301
MEM 15.750000 1551474089.6330
MEM 15.750000 1551474089.7354
MEM 15.750000 1551474089.8356
MEM 15.750000 1551474089.9386
MEM 15.785156 1551474090.0432
MEM 15.828125 1551474090.1476
MEM 15.871094 1551474090.2520
MEM 15.914062 1551474090.3564
MEM 15.949219 1551474090.4609
MEM 15.976562 1551474090.5624
MEM 16.015625 1551474090.6658
MEM 16.035156 1551474090.7678
MEM 16.035156 1551474090.8730
MEM 16.035156 1551474090.9759
MEM 16.035156 1551474091.0794
MEM 16.035156 1551474091.1808
MEM 16.035156 1551474091.2852
MEM 16.035156 1551474091.3900
MEM 16.035156 1551474091.4955
MEM 16.035156 1551474091.5990
MEM 16.035156 1551474091.7013
MEM 16.035156 1551474091.8039
MEM 16.035156 1551474091.9044
MEM 16.035156 1551474092.0071
MEM 16.035156 1551474092.1099
MEM 16.035156 1551474092.2154
MEM 16.035156 1551474092.3188
MEM 16.035156 1551474092.4231
MEM 16.035156 1551474092.5290
MEM 16.035156 1551474092.6326
MEM 16.035156 1551474092.7424
MEM 16.035156 1551474092.8445
MEM 16.035156 1551474092.9461
MEM 16.035156 1551474093.0469
MEM 15.914062 1551474093.1477
MEM 15.878906 1551474093.2516
MEM 15.878906 1551474093.3522
MEM 15.835938 1551474093.4534
MEM 15.835938 1551474093.5568
MEM 15.835938 1551474093.6575
MEM 15.835938 1551474093.7598
MEM 15.835938 1551474093.8608
MEM 15.835938 1551474093.9625
MEM 15.835938 1551474094.0637
MEM 15.828125 1551474094.1650
MEM 15.828125 1551474094.2663
MEM 15.828125 1551474094.3684
MEM 15.828125 1551474094.4689
MEM 15.789062 1551474094.5704
MEM 15.753906 1551474094.6710
MEM 15.753906 1551474094.7747
MEM 15.753906 1551474094.8780
MEM 15.753906 1551474094.9783
MEM 15.753906 1551474095.0834
MEM 15.753906 1551474095.1880
MEM 15.753906 1551474095.2911
MEM 15.753906 1551474095.3950
MEM 15.753906 1551474095.4999
MEM 15.753906 1551474095.6001
MEM 15.753906 1551474095.7005
MEM 15.753906 1551474095.8010
MEM 15.753906 1551474095.9071
MEM 15.753906 1551474096.0089
MEM 15.753906 1551474096.1129
MEM 15.753906 1551474096.2134
MEM 15.753906 1551474096.3150
MEM 15.753906 1551474096.4172
MEM 15.753906 1551474096.5178
MEM 15.753906 1551474096.6206
MEM 15.753906 1551474096.7252
MEM 15.753906 1551474096.8259
MEM 15.753906 1551474096.9279
MEM 15.753906 1551474097.0315
MEM 15.753906 1551474097.1325
MEM 15.753906 1551474097.2362
MEM 15.753906 1551474097.3371
MEM 15.753906 1551474097.4428
MEM 15.753906 1551474097.5437
MEM 15.753906 1551474097.6497
MEM 15.753906 1551474097.7532
MEM 15.753906 1551474097.8543
MEM 15.753906 1551474097.9579
MEM 15.753906 1551474098.0591
MEM 15.753906 1551474098.1624
MEM 15.753906 1551474098.2630
MEM 15.753906 1551474098.3647
MEM 15.753906 1551474098.4684
MEM 15.753906 1551474098.5716
MEM 15.753906 1551474098.6738
MEM 15.753906 1551474098.7778
MEM 15.753906 1551474098.8786
MEM 15.753906 1551474098.9798
MEM 15.753906 1551474099.0843
MEM 15.753906 1551474099.1864
MEM 15.753906 1551474099.2906
MEM 15.765625 1551474099.3949
MEM 15.765625 1551474099.4951
MEM 15.769531 1551474099.5999
MEM 15.769531 1551474099.7022
MEM 15.789062 1551474099.8039
MEM 15.789062 1551474099.9068
MEM 15.796875 1551474100.0102
MEM 15.796875 1551474100.1132
MEM 15.796875 1551474100.2137
MEM 15.796875 1551474100.3182
MEM 15.800781 1551474100.4198
MEM 15.800781 1551474100.5238
MEM 15.804688 1551474100.6289
MEM 15.824219 1551474100.7340
MEM 15.835938 1551474100.8365
MEM 15.863281 1551474100.9403
MEM 15.902344 1551474101.0427
MEM 15.937500 1551474101.1475
MEM 15.984375 1551474101.2510
MEM 16.027344 1551474101.3522
MEM 16.042969 1551474101.4530
MEM 16.062500 1551474101.5545
MEM 16.078125 1551474101.6573
MEM 16.089844 1551474101.7578
MEM 16.109375 1551474101.8623
MEM 16.121094 1551474101.9672
MEM 16.144531 1551474102.0677
MEM 16.179688 1551474102.1685
MEM 16.207031 1551474102.2733
MEM 16.207031 1551474102.3777
MEM 16.214844 1551474102.4788
MEM 16.226562 1551474102.5818
MEM 16.242188 1551474102.6821
MEM 16.257812 1551474102.7845
MEM 16.265625 1551474102.8850
MEM 16.292969 1551474102.9853
MEM 16.320312 1551474103.0864
MEM 16.320312 1551474103.1882
MEM 16.320312 1551474103.2900
MEM 16.320312 1551474103.3951
MEM 16.320312 1551474103.4959
MEM 16.320312 1551474103.6007
MEM 16.320312 1551474103.7018
MEM 16.320312 1551474103.8024
MEM 16.320312 1551474103.9037
MEM 16.320312 1551474104.0052
MEM 16.320312 1551474104.1106
MEM 16.320312 1551474104.2114
MEM 16.320312 1551474104.3159
MEM 16.320312 1551474104.4167
MEM 16.320312 1551474104.5179
MEM 16.320312 1551474104.6191
MEM 16.320312 1551474104.7244
MEM 16.320312 1551474104.8262
MEM 16.320312 1551474104.9278
MEM 16.320312 1551474105.0319
MEM 16.320312 1551474105.1324
MEM 16.320312 1551474105.2351
MEM 16.320312 1551474105.3357
MEM 16.320312 1551474105.4377
MEM 16.320312 1551474105.5433
MEM 16.320312 1551474105.6453
MEM 16.320312 1551474105.7468
MEM 16.320312 1551474105.8473
MEM 16.320312 1551474105.9493
MEM 16.320312 1551474106.0501
MEM 16.320312 1551474106.1542
MEM 16.320312 1551474106.2555
MEM 16.320312 1551474106.3562
MEM 16.320312 1551474106.4570
MEM 16.320312 1551474106.5574
MEM 16.320312 1551474106.6596
MEM 16.320312 1551474106.7623
MEM 16.320312 1551474106.8654
MEM 16.320312 1551474106.9667
MEM 16.320312 1551474107.0685
MEM 16.320312 1551474107.1688
MEM 16.320312 1551474107.2715
MEM 16.320312 1551474107.3757
MEM 16.320312 1551474107.4790
MEM 16.320312 1551474107.5839
MEM 16.320312 1551474107.6857
MEM 16.320312 1551474107.7903
MEM 16.320312 1551474107.8953
MEM 16.320312 1551474107.9986
MEM 16.320312 1551474108.0996
MEM 16.320312 1551474108.1999
MEM 16.320312 1551474108.3007
MEM 16.320312 1551474108.4043
MEM 16.320312 1551474108.5047
MEM 16.320312 1551474108.6095
MEM 16.320312 1551474108.7107
MEM 16.320312 1551474108.8124
MEM 16.320312 1551474108.9129
MEM 16.320312 1551474109.0149
MEM 16.320312 1551474109.1188
MEM 16.320312 1551474109.2248
MEM 16.320312 1551474109.3251
MEM 16.320312 1551474109.4259
MEM 16.320312 1551474109.5274
MEM 16.320312 1551474109.6291
MEM 16.320312 1551474109.7299
MEM 16.320312 1551474109.8319
MEM 16.320312 1551474109.9324
MEM 16.320312 1551474110.0327
MEM 16.320312 1551474110.1335
MEM 16.320312 1551474110.2341
MEM 16.320312 1551474110.3346
MEM 16.320312 1551474110.4389
MEM 16.320312 1551474110.5397
MEM 16.320312 1551474110.6401
MEM 16.320312 1551474110.7424
MEM 16.320312 1551474110.8453
MEM 16.320312 1551474110.9481
MEM 16.320312 1551474111.0487
MEM 16.320312 1551474111.1502
MEM 16.320312 1551474111.2513
MEM 16.320312 1551474111.3528
MEM 16.324219 1551474111.4581
MEM 16.347656 1551474111.5606
MEM 16.378906 1551474111.6613
MEM 16.402344 1551474111.7626
MEM 16.417969 1551474111.8678
MEM 16.445312 1551474111.9686
MEM 16.464844 1551474112.0738
MEM 16.488281 1551474112.1746
MEM 16.527344 1551474112.2768
MEM 16.570312 1551474112.3811
MEM 16.601562 1551474112.4815
MEM 16.601562 1551474112.5842
MEM 16.601562 1551474112.6844
MEM 16.601562 1551474112.7894
MEM 16.601562 1551474112.8922
MEM 16.601562 1551474112.9967
MEM 16.601562 1551474113.1013
MEM 16.601562 1551474113.2015
MEM 16.601562 1551474113.3025
MEM 16.601562 1551474113.4029
MEM 16.601562 1551474113.5069
MEM 16.601562 1551474113.6087
MEM 16.601562 1551474113.7113
MEM 16.601562 1551474113.8167
MEM 16.601562 1551474113.9219
MEM 16.601562 1551474114.0249
MEM 16.601562 1551474114.1279
MEM 16.601562 1551474114.2288
MEM 16.601562 1551474114.3294
MEM 16.601562 1551474114.4329
MEM 16.601562 1551474114.5337
MEM 16.601562 1551474114.6368
MEM 16.601562 1551474114.7384
MEM 16.601562 1551474114.8422
MEM 16.601562 1551474114.9463
MEM 16.601562 1551474115.0472
MEM 16.601562 1551474115.1500
MEM 16.601562 1551474115.2510
MEM 16.601562 1551474115.3526
MEM 16.601562 1551474115.4550
MEM 16.601562 1551474115.5558
MEM 16.601562 1551474115.6569
MEM 16.601562 1551474115.7609
MEM 16.601562 1551474115.8645
MEM 16.601562 1551474115.9655
MEM 16.601562 1551474116.0665
MEM 16.601562 1551474116.1681
MEM 16.601562 1551474116.2708
MEM 16.601562 1551474116.3754
MEM 16.601562 1551474116.4762
MEM 16.601562 1551474116.5779
MEM 16.601562 1551474116.6784
MEM 16.601562 1551474116.7814
MEM 16.601562 1551474116.8859
MEM 16.601562 1551474116.9906
MEM 16.601562 1551474117.0910
MEM 16.601562 1551474117.1950
MEM 16.601562 1551474117.3004
MEM 16.601562 1551474117.4007
MEM 16.601562 1551474117.5019
MEM 16.601562 1551474117.6045
MEM 16.601562 1551474117.7089
MEM 16.601562 1551474117.8099
MEM 16.601562 1551474117.9102
MEM 16.601562 1551474118.0141
MEM 16.601562 1551474118.1171
MEM 16.601562 1551474118.2174
MEM 16.601562 1551474118.3176
MEM 16.601562 1551474118.4188
MEM 16.601562 1551474118.5199
MEM 16.601562 1551474118.6247
MEM 16.601562 1551474118.7251
MEM 16.601562 1551474118.8255
MEM 16.617188 1551474118.9263
MEM 16.652344 1551474119.0315
MEM 16.695312 1551474119.1346
MEM 16.734375 1551474119.2363
MEM 16.773438 1551474119.3367
MEM 16.804688 1551474119.4369
MEM 16.835938 1551474119.5398
MEM 16.867188 1551474119.6408
MEM 16.882812 1551474119.7454
MEM 16.882812 1551474119.8469
MEM 16.882812 1551474119.9518
MEM 16.882812 1551474120.0540
MEM 16.882812 1551474120.1576
MEM 16.882812 1551474120.2616
MEM 16.882812 1551474120.3619
MEM 16.882812 1551474120.4651
MEM 16.882812 1551474120.5695
MEM 16.882812 1551474120.6706
MEM 16.882812 1551474120.7748
MEM 16.882812 1551474120.8752
MEM 16.882812 1551474120.9771
MEM 16.882812 1551474121.0782
MEM 16.882812 1551474121.1837
MEM 16.882812 1551474121.2859
MEM 16.882812 1551474121.3863
MEM 16.882812 1551474121.4902
MEM 16.882812 1551474121.5918
MEM 16.882812 1551474121.6957
MEM 16.882812 1551474121.7974
MEM 16.882812 1551474121.9005
MEM 16.882812 1551474122.0014
MEM 16.882812 1551474122.1019
MEM 16.882812 1551474122.2037
MEM 16.882812 1551474122.3079
MEM 16.882812 1551474122.4086
MEM 16.882812 1551474122.5090
MEM 16.882812 1551474122.6096
MEM 16.882812 1551474122.7150
MEM 16.882812 1551474122.8199
MEM 16.882812 1551474122.9249
MEM 16.882812 1551474123.0283
MEM 16.882812 1551474123.1298
MEM 16.882812 1551474123.2322
MEM 16.882812 1551474123.3335
MEM 16.882812 1551474123.4343
MEM 16.882812 1551474123.5382
MEM 16.882812 1551474123.6441
MEM 16.882812 1551474123.7453
MEM 16.882812 1551474123.8498
MEM 16.882812 1551474123.9523
MEM 16.882812 1551474124.0560
MEM 16.882812 1551474124.1563
MEM 16.882812 1551474124.2566
MEM 16.882812 1551474124.3569
MEM 16.882812 1551474124.4579
MEM 16.882812 1551474124.5586
MEM 16.882812 1551474124.6598
MEM 16.882812 1551474124.7601
MEM 16.882812 1551474124.8606
MEM 16.882812 1551474124.9664
MEM 16.882812 1551474125.0673
MEM 16.882812 1551474125.1677
MEM 16.882812 1551474125.2680
MEM 16.882812 1551474125.3690
MEM 16.882812 1551474125.4694
MEM 16.882812 1551474125.5735
MEM 16.882812 1551474125.6771
MEM 16.882812 1551474125.7788
MEM 16.882812 1551474125.8797
MEM 16.882812 1551474125.9808
MEM 16.882812 1551474126.0830
MEM 16.921875 1551474126.1857
MEM 16.964844 1551474126.2887
MEM 17.007812 1551474126.3924
MEM 17.054688 1551474126.4976
MEM 17.078125 1551474126.5980
MEM 17.121094 1551474126.7012
MEM 17.167969 1551474126.8035
MEM 17.167969 1551474126.9040
MEM 17.171875 1551474127.0044
MEM 17.171875 1551474127.1047
MEM 17.175781 1551474127.2088
MEM 17.175781 1551474127.3120
MEM 17.175781 1551474127.4125
MEM 17.179688 1551474127.5155
MEM 17.183594 1551474127.6178
MEM 17.183594 1551474127.7193
MEM 17.187500 1551474127.8211
MEM 17.191406 1551474127.9250
MEM 17.191406 1551474128.0258
MEM 17.195312 1551474128.1282
MEM 17.195312 1551474128.2306
MEM 17.199219 1551474128.3309
MEM 17.199219 1551474128.4319
MEM 17.203125 1551474128.5337
MEM 17.203125 1551474128.6352
